"","site_proj_comm","treatment","site_code","project_name","data_type","species_matched","avg_distance_all","avg_distance_NN","sd_distance_all","sd_distance_NN","n_obs","data_set"
"Finse_WarmNut_0.Silene suecica.nutrient addition","Finse_WarmNut_0","nutrient addition","Finse","WarmNut","proportion subplots present","Silene suecica",0.254390570831428,0.115497855673423,0.0456963549740171,0.0200299905508216,3,"full_all"
"Finse_WarmNut_0.Thalictrum alpinum.nutrient addition","Finse_WarmNut_0","nutrient addition","Finse","WarmNut","proportion subplots present","Thalictrum alpinum",0.266633712315938,0.0955576686872365,0.0277290702562717,0.0406709123997634,27,"full_all"
"Finse_WarmNut_0.Tofieldia pusilla.nutrient addition","Finse_WarmNut_0","nutrient addition","Finse","WarmNut","proportion subplots present","Tofieldia pusilla",0.220198814555972,0.0700509030673956,0.0122272937355602,0.00802597360112196,5,"full_all"
"Finse_WarmNut_0.Trisetum spicatum.nutrient addition","Finse_WarmNut_0","nutrient addition","Finse","WarmNut","proportion subplots present","Trisetum spicatum",0.290612995790345,0.120899267208442,0.0237202015489222,0.024453435726133,12,"full_all"
"Finse_WarmNut_0.Vaccinium uliginosum.nutrient addition","Finse_WarmNut_0","nutrient addition","Finse","WarmNut","proportion subplots present","Vaccinium uliginosum",0.324946441575301,0.211606834653052,0.00978567790550579,0.0194159870226031,6,"full_all"
"Finse_WarmNut_0.Veronica alpina.nutrient addition","Finse_WarmNut_0","nutrient addition","Finse","WarmNut","proportion subplots present","Veronica alpina",0.213279856097463,0.0829045312818467,NA,NA,1,"full_all"
"SCL_TER_0.Ammi majus.OF","SCL_TER_0","OF","SCL","TER","cover","Ammi majus",0.379376560721628,0.132323663905089,0.0600132875356389,0.116400327959215,7,"full_all"
"SCL_TER_0.Ammi visnaga.OF","SCL_TER_0","OF","SCL","TER","cover","Ammi visnaga",0.364528151378201,0.166376371745643,0.056993829493568,0.131325325269664,12,"full_all"
"SCL_TER_0.Bothriochloa laguroides.OF","SCL_TER_0","OF","SCL","TER","cover","Bothriochloa laguroides",0.345791320362655,0.146990800428215,0.0288225694643761,0.020583763101646,3,"full_all"
"SCL_TER_0.Brassica nigra.OF","SCL_TER_0","OF","SCL","TER","cover","Brassica nigra",0.393642769799658,0.199995231468116,0.0054078004968835,0.0297805941060117,3,"full_all"
"SCL_TER_0.Briza minor.OF","SCL_TER_0","OF","SCL","TER","cover","Briza minor",0.276484615526852,0.0808297466016154,NA,NA,1,"full_all"
"SCL_TER_0.Briza subaristata.OF","SCL_TER_0","OF","SCL","TER","cover","Briza subaristata",0.297113583190535,0.132616393436166,0.0341075049649131,0.02793162599949,3,"full_all"
"SCL_TER_0.Bromus catharticus.OF","SCL_TER_0","OF","SCL","TER","cover","Bromus catharticus",0.3745110133574,0.243443476907592,0.0747943180959931,0.118977146168604,14,"full_all"
"SCL_TER_0.Carduus acanthoides.OF","SCL_TER_0","OF","SCL","TER","cover","Carduus acanthoides",0.430552474291774,0.21426193355624,0.0589101720003761,0.128638409168674,20,"full_all"
"SCL_TER_0.Carduus nutans.OF","SCL_TER_0","OF","SCL","TER","cover","Carduus nutans",0.39994700496123,0.0171205512657552,0.0308296932819969,0.00386490539569588,2,"full_all"
"SCL_TER_0.Cirsium vulgare.OF","SCL_TER_0","OF","SCL","TER","cover","Cirsium vulgare",0.434401477246501,0.131997678558336,0.0272231979015899,0.0301920842101091,7,"full_all"
"SCL_TER_0.Commelina erecta.OF","SCL_TER_0","OF","SCL","TER","cover","Commelina erecta",0.430853282931491,0.289415828433001,0.00959619075070842,0.0320227715336574,3,"full_all"
"SCL_TER_0.Convolvulus hermanniae.OF","SCL_TER_0","OF","SCL","TER","cover","Convolvulus hermanniae",0.386383377809996,0.268313514491714,0.0196844031788577,0.055564034135508,5,"full_all"
"SCL_TER_0.Cynodon dactylon.OF","SCL_TER_0","OF","SCL","TER","cover","Cynodon dactylon",0.37937733278489,0.142450617715251,0.0238125974967514,0.056253081590346,8,"full_all"
"SCL_TER_0.Cyperus reflexus.OF","SCL_TER_0","OF","SCL","TER","cover","Cyperus reflexus",0.323032339002517,0.15035956248571,NA,NA,1,"full_all"
"SCL_TER_0.Digitaria sanguinalis.OF","SCL_TER_0","OF","SCL","TER","cover","Digitaria sanguinalis",0.420096788018721,0.16015028870211,0.0147079374959641,0.0165814371374341,4,"full_all"
"SCL_TER_0.Dipsacus fullonum.OF","SCL_TER_0","OF","SCL","TER","cover","Dipsacus fullonum",0.354511883571214,0.169893328185746,0.0376864241077597,0.0361365345004918,7,"full_all"
"SCL_TER_0.Eragrostis lugens.OF","SCL_TER_0","OF","SCL","TER","cover","Eragrostis lugens",0.439893382690636,0.218224567054888,0.0243878820280935,0.0187201119895649,4,"full_all"
"SCL_TER_0.Erigeron bonariensis.OF","SCL_TER_0","OF","SCL","TER","cover","Erigeron bonariensis",0.355075883450681,0.15079573937711,0.0479238666839954,0.0649492009981987,6,"full_all"
"SCL_TER_0.Festuca arundinacea.OF","SCL_TER_0","OF","SCL","TER","cover","Festuca arundinacea",0.337353202860201,0.211360370087328,0.0463606853012893,0.0495662599749817,10,"full_all"
"SCL_TER_0.Geranium dissectum.OF","SCL_TER_0","OF","SCL","TER","cover","Geranium dissectum",0.395306303884502,0.208780741575799,0.156693167933398,0.180950032411622,2,"full_all"
"SCL_TER_0.Geranium molle.OF","SCL_TER_0","OF","SCL","TER","cover","Geranium molle",0.361143291309827,0.102304808297587,NA,NA,1,"full_all"
"SCL_TER_0.Hirschfeldia incana.OF","SCL_TER_0","OF","SCL","TER","cover","Hirschfeldia incana",0.378229471160194,0.239134592310563,0.0320737920670728,0.0476563614112456,21,"full_all"
"SCL_TER_0.Hypochaeris radicata.OF","SCL_TER_0","OF","SCL","TER","cover","Hypochaeris radicata",0.323132142039778,0.213166814537942,0.015066985162366,0.0177451272485714,2,"full_all"
"SCL_TER_0.Lactuca serriola.OF","SCL_TER_0","OF","SCL","TER","cover","Lactuca serriola",0.338394679964641,0.142028197497651,0.0252395942268022,0.00625277830443226,3,"full_all"
"SCL_TER_0.Lepidium didymum.OF","SCL_TER_0","OF","SCL","TER","cover","Lepidium didymum",0.451000518802367,0.247763198566265,0.0506405276747855,0.0137373474296527,2,"full_all"
"SCL_TER_0.Lolium multiflorum.OF","SCL_TER_0","OF","SCL","TER","cover","Lolium multiflorum",0.328125659493599,0.215603726038271,NA,NA,1,"full_all"
"SCL_TER_0.Medicago lupulina.OF","SCL_TER_0","OF","SCL","TER","cover","Medicago lupulina",0.397722697963691,0.201439592976483,0.0254546724020118,0.100270243053199,5,"full_all"
"SCL_TER_0.Medicago polymorpha.OF","SCL_TER_0","OF","SCL","TER","cover","Medicago polymorpha",0.465673989906595,0.315745569536529,NA,NA,1,"full_all"
"SCL_TER_0.Nassella filiculmis.OF","SCL_TER_0","OF","SCL","TER","cover","Nassella filiculmis",0.324322655316682,0.130442168889932,0.0251787034237717,0.0458946162643848,5,"full_all"
"SCL_TER_0.Nassella neesiana.OF","SCL_TER_0","OF","SCL","TER","cover","Nassella neesiana",0.38389351695278,0.186646785679971,0.0472038092858758,0.101506598458001,6,"full_all"
"SCL_TER_0.Oenothera indecora.OF","SCL_TER_0","OF","SCL","TER","cover","Oenothera indecora",0.40938805043131,0.258304911884798,NA,NA,1,"full_all"
"SCL_TER_0.Physalis viscosa.OF","SCL_TER_0","OF","SCL","TER","cover","Physalis viscosa",0.302659202998822,0.200400007008098,0.0338049399581994,0.0599649779130388,12,"full_all"
"SCL_TER_0.Piptochaetium bicolor.OF","SCL_TER_0","OF","SCL","TER","cover","Piptochaetium bicolor",0.304100782599534,0.116152590174839,0.0289453392083983,0.00530081747779232,2,"full_all"
"SCL_TER_0.Rhynchosia senna.OF","SCL_TER_0","OF","SCL","TER","cover","Rhynchosia senna",0.700015856435486,0.554114439032799,0.0354581598869956,0.0189186175233669,3,"full_all"
"SCL_TER_0.Setaria parviflora.OF","SCL_TER_0","OF","SCL","TER","cover","Setaria parviflora",0.37166386183615,0.18301752286567,0.0437781029342355,0.0813975188732727,16,"full_all"
"SCL_TER_0.Sonchus oleraceus.OF","SCL_TER_0","OF","SCL","TER","cover","Sonchus oleraceus",0.344014797877773,0.218004282036157,NA,NA,1,"full_all"
"SCL_TER_0.Sorghum halepense.OF","SCL_TER_0","OF","SCL","TER","cover","Sorghum halepense",0.372072345001387,0.153486461883001,0.0228636601202596,0.0296992450300439,8,"full_all"
"SCL_TER_0.Trifolium repens.OF","SCL_TER_0","OF","SCL","TER","cover","Trifolium repens",0.387485018509646,0.129011919460122,0.0439514632384191,0.0898003148498496,2,"full_all"
"SCL_TER_0.Viola arvensis.OF","SCL_TER_0","OF","SCL","TER","cover","Viola arvensis",0.374187670975436,0.12061567968786,0.0485830339316613,0.0455016301092781,10,"full_all"
"cbgb.us_NutNet_0.Achillea millefolium.P","cbgb.us_NutNet_0","P","cbgb.us","NutNet","cover","Achillea millefolium",0.279014423683925,0.148562843108715,0.0314035468990472,0.0518012527934112,21,"full_all"
"CDR_NutNet_0.Achillea millefolium.P","CDR_NutNet_0","P","CDR","NutNet","cover","Achillea millefolium",0.248655323183854,0.0932583571036216,0.0419212545143634,0.0508259209864246,64,"full_all"
"NWT_bowman_DryBowman.Achillea millefolium.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Achillea millefolium",0.193357323726236,0.0447039480857324,0.00955493142170949,0.00511321118815975,3,"full_all"
"NWT_bowman_WetBowman.Achillea millefolium.P","NWT_bowman_WetBowman","P","NWT","bowman","pin","Achillea millefolium",0.185228263925982,0.0524360276555309,NA,NA,1,"full_all"
"veluwe.nl_NutNet_0.Achillea millefolium.P","veluwe.nl_NutNet_0","P","veluwe.nl","NutNet","cover","Achillea millefolium",0.226305963376581,0.0920789225794543,0.021027975645359,0.0239886883121201,13,"full_all"
"DL_GCME_0.Agriophyllum squarrosum.P","DL_GCME_0","P","DL","GCME","cover","Agriophyllum squarrosum",0.520549077301895,0.395148148971598,0.0345581984969361,0.0840485561313269,4,"full_all"
"DL_GCME_0.Agropyron cristatum.P","DL_GCME_0","P","DL","GCME","cover","Agropyron cristatum",0.201721666208358,0.0836233216687354,0.0226464474159344,0.0217813556505293,59,"full_all"
"DL_GCME2_0.Agropyron cristatum.P","DL_GCME2_0","P","DL","GCME2","cover","Agropyron cristatum",0.202568404464371,0.0909628410431132,0.0205607587787088,0.0272861847892675,30,"full_all"
"shps.us_NutNet_0.Agropyron cristatum.P","shps.us_NutNet_0","P","shps.us","NutNet","cover","Agropyron cristatum",0.33250074427417,0.179627329519799,NA,NA,1,"full_all"
"CDR_NutNet_0.Agrostis capillaris.P","CDR_NutNet_0","P","CDR","NutNet","cover","Agrostis capillaris",0.245813520977529,0.111885878347164,NA,NA,1,"full_all"
"Glen_Fert_0.Agrostis capillaris.P","Glen_Fert_0","P","Glen","Fert","cover","Agrostis capillaris",0.252169353184125,0.136650568630746,0.0248708431072229,0.024825710733388,8,"full_all"
"NWT_bowman_DryBowman.Agrostis mertensii.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Agrostis mertensii",0.211730630179746,0.0619690653203047,0.0128646575456762,0.00401425893472166,2,"full_all"
"CDR_NutNet_0.Agrostis scabra.P","CDR_NutNet_0","P","CDR","NutNet","cover","Agrostis scabra",0.214650993969886,0.0578911476948842,0.0362268075331378,0.0144966766552457,11,"full_all"
"CAU_RMAPC_GHM.Agrostis vinealis.P","CAU_RMAPC_GHM","P","CAU","RMAPC","biomass","Agrostis vinealis",0.195595904933084,0.0502029728397396,0.0114202841088176,0.00333688745517295,9,"full_all"
"CAU_RMAPC_SBC.Agrostis vinealis.P","CAU_RMAPC_SBC","P","CAU","RMAPC","biomass","Agrostis vinealis",0.246782672533259,0.13187846358988,0.01889205781905,0.0177734538635085,6,"full_all"
"Glen_Fert_0.Agrostis vinealis.P","Glen_Fert_0","P","Glen","Fert","cover","Agrostis vinealis",0.209824680569315,0.0921493137452838,0.0167996794931851,0.0281790107637655,7,"full_all"
"CAU_RMAPC_FVG.Alchemilla xanthochlora.P","CAU_RMAPC_FVG","P","CAU","RMAPC","biomass","Alchemilla xanthochlora",0.228056488203313,0.176347814353146,NA,NA,1,"full_all"
"DL_GCME_0.Allium bidentatum.P","DL_GCME_0","P","DL","GCME","cover","Allium bidentatum",0.20537732535843,0.0607951123603146,0.0184910016624268,0.0253688371262995,31,"full_all"
"DL_GCME2_0.Allium bidentatum.P","DL_GCME2_0","P","DL","GCME2","cover","Allium bidentatum",0.210480240468194,0.0505216238711985,0.0178713897295939,0.0148846007001324,28,"full_all"
"NWT_bowman_DryBowman.Allium geyeri.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Allium geyeri",0.232807670762644,0.0865556340037496,0.0127831477443581,0.0148962761425791,13,"full_all"
"NWT_bowman_WetBowman.Allium geyeri.P","NWT_bowman_WetBowman","P","NWT","bowman","pin","Allium geyeri",0.25892719413505,0.15340720845264,0.00725849784235448,0.00366298057293106,2,"full_all"
"DL_GCME_0.Allium ramosum.P","DL_GCME_0","P","DL","GCME","cover","Allium ramosum",0.214314742817218,0.074150940810889,0.0263469264059357,0.0227969956405424,21,"full_all"
"DL_GCME2_0.Allium ramosum.P","DL_GCME2_0","P","DL","GCME2","cover","Allium ramosum",0.20412975591886,0.0739193964340499,0.0123216585313364,0.022350416258868,13,"full_all"
"DL_GCME_0.Allium senescens.P","DL_GCME_0","P","DL","GCME","cover","Allium senescens",0.204574553978211,0.0850427996576186,0.0135607844193297,0.00239457936403435,2,"full_all"
"DL_GCME_0.Allium tenuissimum.P","DL_GCME_0","P","DL","GCME","cover","Allium tenuissimum",0.210406045466788,0.0557653021979954,0.0193907056048798,0.0150840542001953,45,"full_all"
"DL_GCME2_0.Allium tenuissimum.P","DL_GCME2_0","P","DL","GCME2","cover","Allium tenuissimum",0.208900290826527,0.0511868301446246,0.0164708158177976,0.013255451234166,31,"full_all"
"shps.us_NutNet_0.Allium textile.P","shps.us_NutNet_0","P","shps.us","NutNet","cover","Allium textile",0.301028779149672,0.158927968764073,0.0202413788107777,0.0191366033940097,17,"full_all"
"shps.us_NutNet_0.Alyssum desertorum.P","shps.us_NutNet_0","P","shps.us","NutNet","cover","Alyssum desertorum",0.448998365673881,0.27749077113233,0.0202684496928884,0.0457411957000653,30,"full_all"
"CDR_NutNet_0.Ambrosia artemisiifolia.P","CDR_NutNet_0","P","CDR","NutNet","cover","Ambrosia artemisiifolia",0.467165528021216,0.364186902047693,0.0214807082756877,0.0331271326740676,2,"full_all"
"cbgb.us_NutNet_0.Ambrosia psilostachya.P","cbgb.us_NutNet_0","P","cbgb.us","NutNet","cover","Ambrosia psilostachya",0.253929848425605,0.160558865152155,0.00497228743056612,0.0300312030537897,2,"full_all"
"sier.us_NutNet_0.Amsinckia menziesii.P","sier.us_NutNet_0","P","sier.us","NutNet","cover","Amsinckia menziesii",0.414156311259861,0.34161643945754,0.00124471273412223,0.0164688448881884,3,"full_all"
"sier.us_NutNet_0.Anagallis arvensis.P","sier.us_NutNet_0","P","sier.us","NutNet","cover","Anagallis arvensis",0.280084418272144,0.123220866284438,0.0693784058361321,0.0101755489089164,2,"full_all"
"cbgb.us_NutNet_0.Andropogon gerardii.P","cbgb.us_NutNet_0","P","cbgb.us","NutNet","cover","Andropogon gerardii",0.315058696409531,0.151381098751589,0.0369151179791876,0.0385521630945373,19,"full_all"
"CDR_NutNet_0.Andropogon gerardii.P","CDR_NutNet_0","P","CDR","NutNet","cover","Andropogon gerardii",0.366751861443255,0.196521593932702,0.0388471522458419,0.0611783217371349,53,"full_all"
"VCR_NutNet_0.Andropogon virginicus.P","VCR_NutNet_0","P","VCR","NutNet","cover","Andropogon virginicus",0.30978725111321,0.165960272476693,0.021932315780777,0.0104775528590099,5,"full_all"
"NWT_bowman_DryBowman.Androsace septentrionalis.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Androsace septentrionalis",0.360437799564958,0.2253533314885,0.0135946606531435,0.0428776215743425,6,"full_all"
"CAU_RMAPC_ALH.Anemone narcissiflora.P","CAU_RMAPC_ALH","P","CAU","RMAPC","biomass","Anemone narcissiflora",0.240441412232014,0.137452993299127,0.0104693890273145,0.00440169610685643,11,"full_all"
"Glen_Fert_0.Anemone nemorosa.P","Glen_Fert_0","P","Glen","Fert","cover","Anemone nemorosa",0.340379307336374,0.155473492042293,0.00381879903351474,0.0167337684089672,3,"full_all"
"NWT_bowman_DryBowman.Antennaria alpina.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Antennaria alpina",0.190834392430582,0.0481679275269955,0.012472257616687,0.00757217296994082,3,"full_all"
"CAU_RMAPC_ALH.Antennaria dioica.P","CAU_RMAPC_ALH","P","CAU","RMAPC","biomass","Antennaria dioica",0.181008276216443,0.0569573711272573,0.00534725975551411,0.019230071659571,9,"full_all"
"CAU_RMAPC_GHM.Anthemis cretica.P","CAU_RMAPC_GHM","P","CAU","RMAPC","biomass","Anthemis cretica",0.199338827504031,0.0873974164647892,0.00693833627282079,0.00676189250445806,4,"full_all"
"CAU_RMAPC_GHM.Anthoxanthum odoratum.P","CAU_RMAPC_GHM","P","CAU","RMAPC","biomass","Anthoxanthum odoratum",0.270458515781031,0.133304475483844,0.024032834653516,0.0682641514246684,9,"full_all"
"CAU_RMAPC_SBC.Anthoxanthum odoratum.P","CAU_RMAPC_SBC","P","CAU","RMAPC","biomass","Anthoxanthum odoratum",0.309489404426795,0.148973919542427,0.024067687338446,0.0111836386688599,4,"full_all"
"Glen_Fert_0.Anthoxanthum odoratum.P","Glen_Fert_0","P","Glen","Fert","cover","Anthoxanthum odoratum",0.296659669941622,0.177938978167184,0.0171403837798744,0.00680713220112778,8,"full_all"
"veluwe.nl_NutNet_0.Aphanes australis.P","veluwe.nl_NutNet_0","P","veluwe.nl","NutNet","cover","Aphanes australis",0.439895253754385,0.209815271775883,0.016476142357815,0.00316288951279455,2,"full_all"
"CDR_NutNet_0.Arabis divaricarpa.P","CDR_NutNet_0","P","CDR","NutNet","cover","Arabis divaricarpa",0.413828339226914,0.261634205896587,0.0115408203848915,0.0275929745111007,6,"full_all"
"SEV_WENNDEx_0.Aristida adscensionis.P","SEV_WENNDEx_0","P","SEV","WENNDEx","cover","Aristida adscensionis",0.2489858383631,0.149739522079965,NA,NA,1,"full_all"
"SEV_WENNDEx_0.Aristida purpurea.P","SEV_WENNDEx_0","P","SEV","WENNDEx","cover","Aristida purpurea",0.281542232145121,0.106264555317437,0.0223056351984502,0.0119780691792553,8,"full_all"
"shps.us_NutNet_0.Arnica fulgens.P","shps.us_NutNet_0","P","shps.us","NutNet","cover","Arnica fulgens",0.280609169674955,0.0922363342547086,0.0166445981695703,0.03099329072939,10,"full_all"
"DL_GCME_0.Artemisia frigida.P","DL_GCME_0","P","DL","GCME","cover","Artemisia frigida",0.218931479064575,0.0941626645517002,0.0195386553934388,0.0199753151185856,62,"full_all"
"DL_GCME2_0.Artemisia frigida.P","DL_GCME2_0","P","DL","GCME2","cover","Artemisia frigida",0.223090190264804,0.0992476677056942,0.0250895803548224,0.0252216904552388,36,"full_all"
"NWT_bowman_DryBowman.Artemisia pattersonii.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Artemisia pattersonii",0.218670942216612,0.0476988432000612,0.0107610752435218,0.0213178517947894,4,"full_all"
"DL_GCME_0.Artemisia pubescens.P","DL_GCME_0","P","DL","GCME","cover","Artemisia pubescens",0.28383935917498,0.17666901920039,0.0214454120145378,0.0128047296125375,14,"full_all"
"DL_GCME2_0.Artemisia pubescens.P","DL_GCME2_0","P","DL","GCME2","cover","Artemisia pubescens",0.275316142309899,0.142419156052795,0.018772787663635,0.0377482204567377,11,"full_all"
"DL_GCME_0.Artemisia scoparia.P","DL_GCME_0","P","DL","GCME","cover","Artemisia scoparia",0.465952946101759,0.33255505198511,0.00858642192833177,0.0113417344485304,41,"full_all"
"DL_GCME2_0.Artemisia scoparia.P","DL_GCME2_0","P","DL","GCME2","cover","Artemisia scoparia",0.460054736533806,0.325887724069916,0.0144840963397852,0.0170563843792166,20,"full_all"
"NWT_bowman_DryBowman.Artemisia scopulorum.P","NWT_bowman_DryBowman","P","NWT","bowman","pin","Artemisia scopulorum",0.341764642384326,0.185815308454518,0.0145699893790001,0.0346973660284434,9,"full_all"
"NWT_bowman_WetBowman.Artemisia scopulorum.P","NWT_bowman_WetBowman","P","NWT","bowman","pin","Artemisia scopulorum",0.402157378010093,0.278772053430443,0.00789862092389704,0.000112602052596879,3,"full_all"
"shps.us_NutNet_0.Artemisia tripartita.P","shps.us_NutNet_0","P","shps.us","NutNet","cover","Artemisia tripartita",0.310265828181444,0.16016990811426,0.031134945162957,0.0500076496108603,35,"full_all"
